date,hfq_factor
2023-07-14,21.7589298835011000
2022-07-21,21.1732251760044000
2021-07-15,20.5486462622580000
2020-07-16,19.9294166365912000
2019-07-22,19.2490951851413000
2018-07-17,18.6159012645774030
2017-07-14,18.0136221060176000
2016-06-27,17.4677547694716000
2015-06-26,16.9089521879838000
2014-07-10,8.3682938708115000
2013-06-04,8.3201607096811010
2012-05-22,8.2741421216851000
2011-07-13,4.5825362085582000
2010-06-21,4.5711036857926000
2009-05-06,4.5675241214341000
2008-05-08,4.5519656451080000
2006-07-14,3.5001895577534000
2005-05-17,2.6120817595174000
2003-06-03,2.5914165557238000
2002-05-16,2.5817758691326000
2001-03-30,2.5773925484719000
1999-05-25,1.6050168895144000
1998-11-04,1.4591062631949000
1996-05-30,1.3264602392681000
1994-04-25,1.2878254750176000
1994-01-17,1.2244897959184000
1993-09-24,1.0000000000000000
1900-01-01,1.0000000000000000
