date,hfq_factor
2022-08-26,13.1604760296430000
2018-08-13,13.1515476198535000
2017-07-17,12.9973676946501000
2016-06-13,12.9281591339756990
2015-07-27,12.8624004405170000
2014-05-23,12.8035336192790000
2013-07-24,6.3524085458797000
2009-08-19,6.3199982981967000
2007-10-08,6.3030090554596000
2006-03-27,3.1515045277298000
2005-07-29,2.3695522764886000
2004-07-23,2.3359892130822000
2003-08-08,2.3148298904999000
2002-07-19,2.2936760925450000
1999-05-28,2.2800000000000000
1997-11-19,1.9000000000000000
1997-04-15,1.0000000000000000
1900-01-01,1.0000000000000000
