date,hfq_factor
2023-05-19,2.6022814943970000
2014-08-22,2.4670980401426000
2012-07-03,2.4407119648469000
2011-07-04,2.4050551063393000
2010-06-07,2.3811361097571000
2009-06-29,2.3680241267739000
2008-06-11,2.3269125967952000
2007-06-11,2.3119002574610000
2006-04-05,2.2760707300304000
2006-04-04,1.6689942154885000
2005-06-20,1.5113932508532000
2004-11-15,1.4434654642980000
2003-08-19,1.1043191188066000
2001-11-08,1.0601021370726000
1999-09-16,1.0371064291101000
1998-04-23,1.0204326923077000
1997-07-09,1.0000000000000000
1900-01-01,1.0000000000000000
