date,hfq_factor
2013-08-01,11.9800242987005000
2012-06-07,11.8949388988516990
2011-06-23,11.8159027599889000
2010-07-05,11.7637354188852000
2009-05-18,11.6912986244340000
2008-04-21,11.6122365880895000
2007-06-26,11.5430474922320000
2007-01-05,11.4566905284497000
2007-01-04,10.5107252554584000
2006-06-15,6.5728183347456000
2005-08-09,6.4449424916572000
2002-08-29,6.2519801416076000
2000-10-26,6.2142266383370000
1999-01-08,3.8758270898889000
1997-10-07,3.8155145835789000
1997-09-01,2.6922528496486000
1996-10-07,2.2744645599418000
1995-08-07,2.0676950544925000
1994-04-25,2.0280587275693000
1993-08-16,1.6900489396411000
1993-04-26,1.0000000000000000
1900-01-01,1.0000000000000000
