date,hfq_factor,hfq_one_point
2023-07-21,17.2423095362551,1.0090909090909124
2020-07-10,17.0869734143068,1.0223214285714264
2019-07-10,16.7138953921604,1.0134529147982045
2018-07-06,16.4920295241229,1.0371287128712914
2017-06-12,15.9016227392497,1.0154320987654295
2016-06-23,15.659956740172998,1.0202808112324488
2015-06-26,15.348673196408098,1.0069713400464753
2014-07-16,15.242413151202202,1.013888888888892
2013-07-01,15.0336129710487,1.0100755667506314
2011-09-30,14.8836517444048,1.0043471743366794
2011-05-09,14.8192299681977,1.0182795698924751
2010-05-14,14.5532036646503,1.1528325123152692
2009-09-08,12.6238664412948,1.0235294117647007
2009-04-28,12.3336626150582,1.0034904013961625
2008-05-05,12.2907629190058,1.023310023310024
2008-02-25,12.0107910985273,1.3300000000000007
2007-07-17,9.030669998892701,1.0138792505204728
2005-07-29,8.9070468640687,1.207585335018955
2004-04-08,7.3759150643618,1.3103750997605743
2003-05-30,5.6288577718773,1.009139375476017
2002-06-03,5.5778794373395,1.207151370679369
2001-05-25,4.6206959398972,1.505057316250857
2000-05-25,3.0701129385607,1.0130718954248508
1999-06-23,3.0304985780631,1.019569471624251
1998-07-28,2.9723316187913,1.1094318108998222
1998-06-18,2.6791476407915,1.0304414003044229
1997-07-17,2.6,1.3
1997-02-28,2.0,2.0
1996-11-14,1.0,1.0
1900-01-01,1.0,1.0
