date,hfq_factor,hfq_one_point
2023-07-14,12.3788023055681,1.0054347826086985
2022-07-15,12.311889860673102,1.0095238095238037
2021-06-30,12.1957399563272,1.004926108374384
2020-06-19,12.1359569173256,1.0107858243451515
2016-07-25,12.0064573770492,1.0029806259314418
2011-05-06,11.9707769687965,1.3095471236230178
2009-05-27,9.1411578498053,1.411794439764097
2006-07-11,6.474850440219,1.4000000000000001
2004-06-09,4.624893171585,1.2112570356472876
2003-06-13,3.8182590775322,1.0166944908180209
2001-11-15,3.7555618841409,1.0260078023407222
2000-02-14,3.660363864264,1.0042813455657507
1999-10-19,3.6447593898122,1.505971337579594
1998-06-17,2.4202050190876,1.504950495049547
1997-10-17,1.6081625455779,1.237048111983
1996-10-11,1.3,1.3
1996-07-03,1.0,1.0
1900-01-01,1.0,1.0
