date,hfq_factor,hfq_one_point
2023-06-15,4.1421612344811,1.0186965811965853
2022-05-27,4.0661383486883,1.0390320062451075
2021-05-31,3.9133908524942,1.0118976799524246
2020-06-10,3.8673780264801,1.0125944584382698
2019-06-28,3.8192763097329,1.0141043723554235
2018-07-05,3.7661570286518,1.0205714285714296
2017-06-23,3.6902434491269,1.8136651202024934
2016-05-18,2.034688437254,1.0099835886214528
2015-09-30,2.0145757418011,1.9999999999999007
2015-05-22,1.0072878709006,1.0072878709006
2015-01-23,1.0,1.0
1900-01-01,1.0,1.0
