date,hfq_factor,hfq_one_point
2023-05-31,2.8558343725914,1.0502283105022523
2022-07-15,2.7192509895545,1.0697412823397163
2021-06-01,2.5419706937055,1.048260381593716
2020-07-10,2.4249420643379,1.0540540540540635
2019-06-06,2.3005860610385,1.071935157041545
2018-06-15,2.1461989057136,1.0361881785283584
2017-06-09,2.0712443455606,1.0254629629629315
2016-06-03,2.0198138990569,1.041923551171398
2015-06-01,1.9385432806333,1.0423728813559505
2014-05-27,1.8597407082498,1.0435967302452247
2013-05-28,1.7820491904117,1.0401234567901325
2012-06-14,1.7133054530961,1.0414507772020913
2011-06-03,1.6451141912813,1.0333333333333
2010-05-28,1.5920459915626,1.0234375000000215
2009-06-11,1.5555869230535,1.0191082802547415
2008-06-16,1.5264196682463,1.0272572402044324
2007-05-11,1.4859176538318,1.012609117361782
2006-06-27,1.4674148477975,1.0310880829015627
2006-02-28,1.4231711840448,1.3200000000000334
2005-04-22,1.0781599879127,1.0214007782100574
2004-05-24,1.0555699691184,1.0285285285285926
2003-06-17,1.0262913860333,1.0137142857142833
2002-06-19,1.0124069478908,1.0124069478908
2001-12-25,1.0,1.0
1900-01-01,1.0,1.0
