date,hfq_factor
2022-07-28,4.0799480053350000
2021-07-20,3.9495982288067000
2020-07-21,3.8389652251986000
2019-07-18,3.7220424264616000
2018-07-17,3.5413607552742000
2017-07-13,3.3519831747782000
2016-07-15,3.2272814197642000
2014-07-18,3.1768551475803000
2013-12-04,3.1288663991275000
2013-08-20,2.0614284100668000
2012-07-23,1.3742856067112000
2011-07-21,1.3625194628181000
2010-07-14,1.3472102553707000
2008-06-23,1.3419885101949000
2007-07-09,1.3259488068858000
2006-07-14,1.3213085660918000
2005-07-15,1.2980869744205000
2004-07-06,1.2245409702041000
2003-07-04,1.2088918843229000
2001-06-27,1.1953088294428000
2000-06-27,1.1818531953403000
1999-06-25,1.1701284612595000
1998-07-13,1.1620586098026000
1997-07-11,1.1437103159636000
1996-09-10,1.1214483146796000
1996-06-25,1.1105604669643000
1995-09-25,1.0911526141436000
1995-06-23,1.0774274240285000
1994-09-19,1.0329704672118000
1994-04-04,1.0190114068441000
1993-11-08,1.0000000000000000
1900-01-01,1.0000000000000000
