date,hfq_factor,hfq_one_point
2023-06-14,3.1726884046917,1.0024490289329806
2022-06-13,3.1649373814734,1.003578705456006
2021-06-15,3.1536513920304,1.0031701719784427
2020-06-09,3.1436853687653,1.0026655730982372
2019-06-11,3.1353279229996,1.0031152647974986
2018-05-29,3.1255908797605,1.002552241186791
2017-05-23,3.1176339260491,1.0015565134099516
2016-05-10,3.1127888284952,1.0013726835964551
2015-09-22,3.1085218115952,2.0
2015-06-11,1.5542609057976,1.0006157003591751
2006-06-08,1.5533045356371,1.399999999999982
1995-08-09,1.1095032397408,1.1095032397408
1994-04-08,1.0,1.0
1900-01-01,1.0,1.0
