date,hfq_factor
2023-06-29,2.7236096520566000
2022-07-14,2.7023977388786000
2021-07-15,2.6905487641773000
2020-05-22,2.6573191000590000
2019-07-26,2.6289289387335000
2017-05-26,2.6199103145869000
2016-06-28,2.5850246912236000
2015-06-11,1.6268576444207000
2014-07-25,1.6167987554403000
2013-06-18,1.5997439162479000
2012-06-11,1.5817894390734000
2011-07-14,1.5648719049657000
2010-07-05,1.5525209033480000
2009-08-10,1.5373150179087000
2006-08-24,1.5241755733112000
2005-08-16,1.4817391304348000
2004-06-30,1.0434782608696000
2003-10-21,1.0000000000000000
1900-01-01,1.0000000000000000
