date,hfq_factor,hfq_one_point
2016-10-12,6.8067414267368,2.0
2006-07-14,3.4033707133684,1.0338983050847546
2006-04-06,3.2917847883399,1.3199999999999759
2004-07-09,2.493776354803,1.0208768267223534
2001-06-28,2.4427788833346,1.0130718954248374
2000-06-19,2.4112591558077,1.068774703557323
2000-04-19,2.2560967693023,1.012033694344164
1998-07-28,2.229270410571,1.0769230769230398
1998-06-15,2.070036809816,1.0147239263803922
1997-07-17,2.04,1.2
1997-01-17,1.7,1.7
1996-08-02,1.0,1.0
1900-01-01,1.0,1.0
