date,hfq_factor
2023-05-16,17.6332369121267000
2022-05-10,17.4083231760025970
2021-08-20,17.1828267618057000
2020-08-12,17.0881294525646000
2016-07-15,16.9982628764270030
2015-07-17,16.7107415151883000
2014-07-24,13.8001053747556000
2012-07-18,13.7686939057690000
2011-07-07,13.5269257950444000
2010-06-24,11.1536558847442000
2009-06-05,7.3672170810111010
2008-07-10,5.6197986292510000
2007-07-27,3.9983157391071000
2006-07-14,3.9870168061594000
2005-12-29,3.9486801061001000
2005-07-08,3.1589440848801000
2004-05-25,3.1239380555707000
2003-05-23,2.5707406915634000
2002-05-23,2.1220641464494000
2001-10-17,2.1076152303365000
2000-06-12,1.7469738479844000
1999-07-28,1.4558115399870000
1999-06-18,1.3116945688824000
1998-09-21,1.3046304541407000
1998-06-19,1.0035618878005000
1997-11-18,1.0000000000000000
1900-01-01,1.0000000000000000
