date,hfq_factor,hfq_one_point
2023-05-31,6.4252481872029,1.0215982721382189
2022-04-29,6.2894078449788,1.0126582278481118
2021-06-29,6.2107902469165,1.0118684609609292
2020-04-02,6.1379423181333,1.041894725845555
2019-04-24,5.8911348391288,1.0648702594810315
2018-05-11,5.5322559595193,1.0205058099794935
2018-02-12,5.421092075537,1.1257542688406723
2017-04-28,4.8155198923827,1.0070224719101264
2016-05-17,4.781938861055,1.003610108303237
2015-08-06,4.7647376421304,1.0040160642570235
2014-05-12,4.7456786915619,2.0088626292466807
2013-05-14,2.3623709369025,1.3000000000000165
2012-05-18,1.8172084130019,1.0095602294455
2011-03-30,1.8,1.8
2010-09-17,1.0,1.0
1900-01-01,1.0,1.0
