date,hfq_factor
2023-05-31,2.5531502283993000
2022-07-20,2.5348644613203000
2021-05-21,2.4996885451182000
2020-06-30,2.4748623398283000
2019-05-31,2.4529011040483000
2018-06-06,2.4292015764730000
2017-05-19,2.3966767018089000
2016-06-28,2.3662620228519000
2015-05-26,2.3436544239075000
2014-05-19,2.3105786558281000
2013-05-27,2.2851317543322000
2012-05-16,2.2563879586802000
2011-05-23,2.2225082596010000
2008-06-13,2.1941659651108000
2007-06-07,2.1626981351027000
2006-10-10,2.1447056381385000
2006-06-22,1.7090683883514000
2005-05-27,1.6861892934605000
2004-06-11,1.6377355781312000
2003-06-11,1.0074906367041000
2002-08-28,1.0000000000000000
1900-01-01,1.0000000000000000
