date,hfq_factor,hfq_one_point
2018-05-28,10.115109840693298,1.1999999999999926
2017-04-18,8.4292582005778,2.006449532408915
2012-05-24,4.2010815943413,1.5
2011-05-12,2.8007210628942,1.001233806292396
2008-05-27,2.7972697738457,1.0025740025740115
2006-04-07,2.7900880799462,1.3000000000000094
2005-05-24,2.1462215999586,1.0163398692810262
2004-07-13,2.1117164295413,1.004451038575682
2003-07-18,2.1023587496467,1.0041551246537495
2002-04-23,2.0936593341309,1.0025020850709032
2001-04-25,2.088433894861,1.0020975353958916
1999-09-23,2.0840625,1.06875
1999-07-01,1.95,1.5
1997-07-31,1.3,1.3
1997-04-11,1.0,1.0
1900-01-01,1.0,1.0
