date,hfq_factor,hfq_one_point
2021-04-28,6.8547997890286,1.0298804780876512
2020-04-28,6.6559177835442,1.0338409475465233
2019-04-19,6.4380481343284,1.0277777777777788
2018-05-24,6.2640468334006,1.0166112956810607
2016-06-24,6.1616931269725,1.0065583774331548
2015-04-10,6.1215457196686,2.2075627363354706
2014-04-30,2.7729883363724,1.0070224719101355
2013-05-29,2.7536509002749,1.81975128017558
2012-05-11,1.5132017931644,1.5070455612963014
2011-05-31,1.0040849673203,1.0040849673203
2011-02-15,1.0,1.0
1900-01-01,1.0,1.0
