date,hfq_factor
2022-06-20,2.6859897206037000
2021-07-15,2.5225165634509000
2019-07-10,2.4179346163758000
2018-07-20,2.4102909874516000
2016-07-15,2.4037678724652000
2015-07-15,2.3944475822474000
2014-07-25,2.3930206170613000
2011-07-29,2.3886445447105000
2010-07-27,2.3352868854839000
2009-07-02,2.2793604973683000
2008-06-17,2.2281553514069000
2007-08-16,2.1879359407317000
2006-08-15,2.1732518069013000
2006-04-11,2.0423330233530000
2004-08-20,1.5355887393632000
2003-07-16,1.5095618115773000
2002-08-16,1.4803067377096000
2001-08-14,1.4687055877275000
2000-07-21,1.4431628818540000
1999-06-15,1.4233935273080000
1998-08-20,1.0167096623629000
1998-06-08,1.0100603621730000
1997-06-18,1.0000000000000000
1900-01-01,1.0000000000000000
