date,hfq_factor,hfq_one_point
2023-06-30,2.4433827728412,1.021321961620447
2022-07-07,2.3923726940763,1.0221811460258639
2021-06-24,2.340458639232,1.0261780104712364
2020-06-03,2.2807530617005,1.0198807157057397
2019-06-24,2.2362939376908,1.0162790697674386
2018-07-06,2.2004722956683,1.0202898550724622
2017-06-15,2.1567129034249,1.0144628099173651
2016-06-24,2.1259654689565,2.0220994475137717
2015-07-03,1.0513654368337,1.0064239828694443
2014-05-26,1.0446545936198,1.0196335078533478
2013-05-24,1.0245392933576,1.012239902080754
2012-05-15,1.0121506682868,1.0121506682868
2011-08-16,1.0,1.0
1900-01-01,1.0,1.0
