date,hfq_factor
2021-12-31,12.3489865747036000
2018-07-13,3.8547560836066000
2017-07-17,3.8466917403355000
2015-06-15,3.8340040014618000
2014-07-18,3.8146403448888000
2013-07-08,3.7895989421871000
2011-05-17,3.7426979651798000
2010-07-13,3.7195663337510000
2009-07-10,3.6679056902267000
2007-06-15,3.6330286155178000
2006-03-14,3.5846527351513000
2005-07-22,2.3897684901009000
2004-06-25,2.2992469563850000
2003-06-20,2.2496942202560000
2001-11-02,2.2135835586146000
1997-06-18,2.1871369211162000
1997-05-07,2.1281189407052000
1996-06-12,1.8398929514303000
1995-10-31,1.5332441261919000
1994-04-19,1.3427362482370000
1994-01-10,1.0000000000000000
1900-01-01,1.0000000000000000
