date,hfq_factor
2022-07-07,5.2909874075007000
2021-06-25,5.2755392690846000
2020-08-07,5.2615498059463000
2019-06-19,5.1920576386979000
2018-06-27,5.1158639207296000
2017-07-27,3.9299619931592000
2016-07-13,3.9242307985859000
2015-09-11,3.9222548515574000
2015-06-19,1.5599647776148000
2014-08-22,1.5587977216715000
2013-07-19,1.5405234224725000
2006-09-25,1.5316715933364000
1999-07-26,1.1782089179510000
1996-06-19,1.1701500334233000
1995-11-08,1.1341454170103000
1995-06-13,1.1065513161786000
1994-05-31,1.0459183673469000
1994-02-02,1.0000000000000000
1900-01-01,1.0000000000000000
