date,hfq_factor
2023-08-03,10.1353652734323010
2022-08-31,10.1042751959064000
2021-08-26,10.0806985537826000
2020-08-13,10.0702738396629000
2019-07-22,10.0447794755119000
2018-07-27,8.3405933706001000
2017-08-16,8.3082027167337000
2016-07-21,8.2891034001435010
2015-08-06,6.1105974869726000
2014-07-09,6.0991758094269000
2013-07-26,5.0677121890275000
2011-08-03,4.3954262865211000
2010-08-27,4.3911464167193000
2009-08-06,4.3766746535757000
2008-05-16,4.1584922117679000
1997-08-07,3.2305886485890000
1996-08-07,3.2184435784815000
1996-04-24,3.0484651730379000
1995-07-21,2.8787092280985000
1994-06-16,2.2467974463208000
1993-04-12,1.3039850136240000
1991-06-25,1.0000000000000000
1900-01-01,1.0000000000000000
