date,hfq_factor
2020-07-14,3.8098149016045000
2019-06-28,3.7994150429104000
2018-06-14,3.7900913250137000
2016-07-18,3.7840271788937000
2014-07-24,3.7803869411073000
2013-07-24,3.7764531357576000
2012-07-17,3.7724356324217000
2011-07-21,3.7677082694738000
2010-07-21,3.7465809333833000
2009-07-17,3.7252589280713000
2009-06-05,3.6994216971705000
2009-01-23,3.5672996211036000
2008-07-22,2.6424441637805000
2007-08-27,2.6277720695896000
2006-08-10,2.6165900607828000
2005-08-02,2.5939775540847000
2004-07-16,2.5594569402471000
2003-11-17,2.5332329961872000
2002-07-23,2.5141656510546000
2001-06-11,2.5103184197599000
2000-03-22,2.5029220779221000
1998-06-23,1.9253246753247000
1998-05-29,1.8000000000000000
1997-03-31,1.5000000000000000
1996-12-10,1.0000000000000000
1900-01-01,1.0000000000000000
