date,hfq_factor
2023-06-29,3.0552714316313000
2022-06-28,3.0221698993276000
2021-06-07,2.9926565214045000
2020-06-16,2.9567335899379000
2019-06-25,2.9324183465996000
2018-06-21,2.9015832430602000
2017-06-20,2.8664125370837000
2016-06-28,2.8451955678973000
2015-06-25,2.8396112782645000
2014-06-11,2.8224535061904000
2013-06-21,2.7988148671101000
2012-07-12,2.7627786241860000
2011-04-26,2.7394147457573000
2009-07-06,2.7220436947379000
2008-06-05,2.6834304344615000
2007-03-27,2.6437560597584000
2006-03-20,2.4233939982199000
2006-03-02,1.7951066653480000
2003-06-06,1.7532715523844000
2002-06-25,1.7449226402302000
2001-06-14,1.7268029866453000
2000-06-29,1.7078410211989000
2000-02-21,1.6951903469678000
1999-06-23,1.6141592920354000
1998-09-23,1.6000000000000000
1997-10-08,1.0000000000000000
1900-01-01,1.0000000000000000
