date,hfq_factor
2023-06-05,14.1661531814981000
2022-06-02,13.8269795219251000
2021-06-04,13.4479324074980990
2020-06-11,13.1380101175456990
2019-06-13,12.4550151183434000
2018-05-30,11.9752797976514000
2017-06-05,11.7189935548482000
2016-05-30,11.6065321117918000
2015-05-29,7.5978207742378000
2014-05-26,7.5802906306394000
2013-05-27,7.5540793905611010
2012-06-11,7.4060983577236000
2011-09-20,5.9912943894445000
2011-05-16,5.8873991110149000
2010-09-14,4.9029038474376000
2010-05-13,4.8660399087350000
2009-10-22,2.7009475278592000
2009-06-02,2.6878409210190000
2008-11-04,1.3427650956019000
2008-06-25,1.3065133381613000
2007-06-14,1.2968282874707000
2006-07-06,1.2885152856279000
2006-06-15,1.0308122285023000
2005-06-24,1.0161186331399000
2005-04-12,1.0000000000000000
1900-01-01,1.0000000000000000
