date,hfq_factor
2022-08-02,164.8229824107949000
2021-07-20,149.8390749189045000
2020-07-10,136.1337206138605000
2019-07-10,130.3714467254431000
2018-07-12,124.6948960697634000
2017-06-22,119.7150679519614000
2016-06-29,115.9739720784625000
2014-07-14,113.9011575641021000
2013-07-03,113.2726316609893000
2012-07-04,111.9450507228076100
2011-05-12,105.9282700962279000
2010-05-06,91.5498834871959000
2009-05-06,82.7364405871635000
2008-07-09,81.9024038876961000
2007-05-17,73.9563495515731000
2006-07-13,64.3098691752810000
2006-06-07,57.4287649111520000
2005-07-29,41.9188065044905040
2004-07-30,37.1785423543153040
2003-07-28,36.5037956691190000
2002-08-06,35.9677634272817000
2001-08-22,31.3178462110901000
2000-04-11,31.0855754110079000
1995-07-13,16.3608291636884000
1993-06-21,14.8734810578984980
1992-12-10,10.0000000000000000
1992-03-27,1.0000000000000000
1900-01-01,1.0000000000000000
