date,hfq_factor
2023-07-13,3.2258623823170000
2022-07-07,3.1983245327119000
2020-12-03,3.1648091558721000
2020-06-22,2.6218726877826000
2019-07-29,2.5983932308771000
2018-12-17,1.9902040065192000
2018-08-06,1.9848683389414000
2017-07-24,1.9798433558049000
2016-07-18,1.9741675822722000
2015-08-10,1.9698128008407000
2014-08-25,1.9671472896082000
2013-07-22,1.9612926845796000
2012-07-02,1.9533522283667000
2011-06-20,1.9470914840450000
2010-08-18,1.9424109756699000
2006-10-13,1.9381975028377000
2004-06-08,1.2113734392736000
1998-07-22,1.2100000000000000
1995-04-25,1.1000000000000000
1994-04-04,1.0000000000000000
1900-01-01,1.0000000000000000
