date,hfq_factor
2023-08-18,16.2181178768072980
2022-07-21,15.7635558044494020
2021-07-19,15.1603585160138000
2020-08-10,14.6349995575381000
2019-07-12,14.2040513962443010
2018-08-24,13.9763278502145000
2017-07-18,13.5846345856225000
2016-06-17,13.3311899105176000
2015-07-07,12.9466363554064990
2014-06-24,7.1064371212311000
2013-07-12,6.9997338611526000
2012-07-11,6.9302230978839000
2011-07-12,5.2932929572060000
2009-07-03,5.2310555326651000
2007-06-21,5.1911085641071000
2006-05-31,5.1734517322564000
2006-01-24,5.1356341026347000
2005-08-29,3.8906318959353000
2004-07-19,3.8593435974715000
2003-07-16,3.8435266155147000
2002-05-29,3.8340598011908000
2001-06-08,2.3189207200608000
2000-04-17,2.3062973084111000
1998-05-20,1.2812762824506000
1997-07-02,1.1580363382250000
1997-01-23,1.0000000000000000
1900-01-01,1.0000000000000000
