date,hfq_factor
2023-06-16,5.7830457344281000
2017-06-19,5.7574066154085000
2016-05-31,5.7300987579441000
2015-05-29,5.7077881852331000
2014-05-21,5.6951696409769000
2013-05-31,5.6708313091778000
2012-06-06,5.6377072945214000
2011-06-08,5.6109121077604000
2010-05-19,5.5956650639893000
2009-06-05,5.5830622147461000
2006-08-11,5.5711959826212000
2004-07-08,4.1268118389787000
2003-06-13,4.1118324856611000
2002-08-01,4.0861976197904000
2001-05-17,4.0689998183603000
2000-04-25,4.0452738718976000
1999-08-30,2.5269217971539000
1998-05-26,2.5145643642336000
1997-05-28,2.0954703035280000
1996-06-19,1.7462252529400000
1995-07-03,1.4551877107834000
1995-05-15,1.0280842527583000
1994-04-25,1.0000000000000000
1900-01-01,1.0000000000000000
