date,hfq_factor
2023-06-12,2.7616893808130000
2022-04-19,2.7401136825254000
2021-06-04,2.7218683735013000
2020-06-05,2.7147368406449000
2019-05-23,2.7082629054129000
2018-04-25,2.7046805470724000
2017-06-07,2.6989563554384000
2016-06-03,2.6871724989747000
2015-06-05,2.6759986579546000
2014-06-13,2.6696724199925000
2013-05-29,2.6437172714648000
2012-06-08,2.6205673829231000
2011-06-08,2.6118321583133000
2010-07-09,2.6009343885290000
2009-07-07,2.5935974791114000
2008-07-10,2.5675049491405000
2007-07-10,2.5570764156346000
2006-10-17,2.5244189901476000
2006-10-16,2.0513632910573000
2006-06-22,1.1396462728096000
2005-07-15,1.1206521682628000
2003-06-06,1.0972075622322000
2000-06-06,1.0371195248701000
1999-04-29,1.0000000000000000
1900-01-01,1.0000000000000000
