date,hfq_factor
2023-05-18,1.3098593357719000
2022-05-30,1.1675937756415000
2021-06-29,1.1482787421321000
2020-05-21,1.1370211074053000
2018-05-17,1.1166808371476000
2017-06-02,1.1011281792487000
2016-06-08,1.0926839447452000
2015-06-17,1.0835477913611000
2014-05-12,1.0793609760930000
2013-05-16,1.0692356386062000
2012-05-15,1.0538065529121000
2011-05-17,1.0434139833567000
2010-07-08,1.0312182354993000
2009-04-27,1.0204539532916000
2008-05-20,1.0127986348123000
2007-07-12,1.0000000000000000
1900-01-01,1.0000000000000000
