date,hfq_factor
2023-07-20,14.2154273224992980
2022-07-22,13.7993327607563000
2021-07-19,13.4751873603359020
2020-07-20,13.1516210805479010
2019-07-16,12.8517913771572000
2018-07-16,12.5542626100971010
2017-07-14,12.3651024280258000
2016-07-19,12.2014466605961000
2015-06-19,11.9954887374249000
2014-05-26,11.8686217887067010
2013-07-24,11.6187560668392000
2012-07-20,11.3739359214448000
2011-08-24,11.2084968534964990
2010-07-12,11.1064689237508000
2009-06-11,11.0361049591407010
2008-08-25,10.9929951741440990
2007-08-16,10.9089508685313000
2006-08-21,9.0907923904428000
2006-07-17,9.0508504203618000
2005-08-19,8.8862895036279000
2004-08-20,8.7044728385920000
2003-06-19,8.5552533042162000
2002-07-26,5.6230011131451000
2001-05-15,5.5859263805310000
2001-03-02,4.7519519299397000
2000-08-21,4.5335092332296000
1999-05-06,4.5144448546206000
1998-09-09,3.0096299030804000
1998-06-01,2.3610356106760000
1997-06-09,2.3386207156380000
1997-03-14,1.5438699358521000
1996-05-10,1.0465475642376000
1995-05-10,1.0211199379965000
1994-03-24,1.0000000000000000
1900-01-01,1.0000000000000000
