date,hfq_factor
2009-06-16,13.5257734874556000
2008-06-10,12.2961577158687000
2007-06-26,11.1783251962443000
2006-06-07,10.1621138147675010
2005-12-07,9.2382852861523010
2005-06-21,6.8942427508599000
2004-06-15,5.7452022923833000
2003-06-09,4.7876685769861000
2002-07-12,3.9897238141551000
1998-06-19,3.6154999794440000
1997-07-18,3.5481304146096000
1997-06-20,2.6573487297921000
1996-04-29,2.2144572748268000
1995-11-16,1.8453810623557000
1993-11-19,1.0000000000000000
1900-01-01,1.0000000000000000
