date,hfq_factor
2023-06-07,5.8287584113639000
2022-05-31,5.6849124454279000
2021-07-02,5.1567165572991000
2020-06-24,5.0133370940568000
2018-06-22,4.8595414939603000
2017-06-29,4.7286349586546000
2016-06-22,4.6420915633767000
2015-06-29,4.5873807737494000
2014-06-17,4.4900890758042000
2013-06-19,4.2913260615632000
2012-05-28,4.1712553827282000
2007-05-25,4.1335178491088000
2006-11-17,4.1050999138962000
2006-06-20,3.3374796047937000
2005-07-06,3.3130590223196000
2004-08-20,2.9876606500602000
2003-06-20,2.9540158229199000
2002-06-26,2.9180351186212000
2001-08-07,2.8584225523572000
2001-06-05,2.8516915730346000
1999-07-09,2.7975611031409000
1998-12-23,2.7229717276051000
1997-07-23,2.7038244727551000
1996-07-12,2.0798649790424000
1995-08-18,1.9888271180069000
1994-04-11,1.7452528837622000
1993-11-22,1.0000000000000000
1900-01-01,1.0000000000000000
