date,hfq_factor
2023-07-03,4.9208675101776000
2022-07-07,4.9018746882085000
2021-06-21,4.8828567456742000
2020-06-18,4.8683460272621000
2019-07-18,4.8556100010299000
2018-07-17,4.8417169824289000
2017-07-11,4.7850887136286000
2016-06-22,4.7444797570773000
2015-08-13,4.7077956352442000
2014-07-09,4.6863315214057000
2013-07-08,4.6645177206854000
2012-05-31,4.5861224648756000
2011-05-27,4.5226467214171000
2009-12-08,4.4534225369056000
2006-09-08,4.4059012598350000
2006-07-26,2.2029506299175000
2005-06-24,1.6563538570808000
2002-07-02,1.6399310851268000
2001-06-22,1.6176796457085000
2000-09-07,1.5964502540325000
2000-07-11,1.5449495221533000
1999-08-17,1.5352165348235000
1998-08-07,1.5265847952703000
1997-10-24,1.5021594385460000
1997-05-16,1.0014396256973000
1996-11-26,1.0000000000000000
1900-01-01,1.0000000000000000
