date,hfq_factor
2023-06-16,2.9058532778719000
2022-06-10,2.8704112403318000
2021-06-11,2.8444067219890000
2020-06-01,2.8161149948383000
2019-06-14,2.7477116037081000
2018-05-31,2.6634657290661000
2017-05-26,2.6001629191061000
2016-05-20,2.5361624892333000
2015-05-22,2.4714644665488000
2014-05-08,2.4275328990885000
2013-05-10,2.3680969764106000
2012-05-04,2.2963002009762000
2011-05-04,2.2172990472729000
2010-05-19,2.1793604704184000
2009-05-04,2.1418822164130000
2007-05-17,2.1035315948120000
2006-04-28,2.0702478670460000
2006-04-07,1.6561982936368000
2005-05-26,1.6191634480725000
2004-05-12,1.0411302384234000
2003-04-21,1.0218023255814000
2002-12-10,1.0000000000000000
1900-01-01,1.0000000000000000
