date,hfq_factor
2023-06-30,1.7040507561127000
2022-07-07,1.6884874442535000
2021-07-22,1.6653621378669000
2020-07-16,1.6600015301270000
2019-06-11,1.6549914651467000
2018-08-09,1.6502266144793000
2016-08-12,1.6348899359061000
2012-08-23,1.6278912632353000
2011-07-08,1.6056523115517000
2010-05-26,1.5899414278770000
2008-08-27,1.5713238467544000
2007-04-13,1.5508104806087000
2006-05-18,1.0769517226450000
2005-05-26,1.0680291731616000
2002-07-08,1.0342307816058000
1999-06-18,1.0200308166410000
1998-11-11,1.0000000000000000
1900-01-01,1.0000000000000000
