date,hfq_factor
2023-08-25,2.7633283546854000
2021-08-27,2.7349111482011000
2020-08-28,2.6472784318327000
2019-08-23,2.5803239189653000
2018-08-27,2.4910393542952000
2016-08-23,2.4191824498444000
2015-08-21,2.3212631602078000
2014-08-08,2.2764244958948000
2013-08-09,2.2063806652519000
2012-07-27,2.1648292402942000
2011-10-19,2.1173927429969000
2010-06-28,2.0845285540812000
2009-06-18,2.0639768641114000
2008-06-23,2.0352015212657000
2007-07-30,2.0122481206500000
2006-12-20,1.0000000000000000
1900-01-01,1.0000000000000000
