date,hfq_factor
2023-06-30,11.0479298086996990
2022-06-29,9.5468523890394000
2021-08-13,8.4729657311047000
2020-08-12,7.7487806258820990
2019-05-29,7.5273868937140990
2018-06-22,7.3382565697514000
2017-06-21,7.1647753269677000
2016-05-24,7.0469336275110000
2015-06-10,7.0401836910861000
2014-06-09,5.3727830123825000
2013-07-08,5.2803082617391000
2012-06-28,5.1306396602159000
2011-05-19,5.0462541394887000
2010-06-30,2.4963024145270000
2009-04-28,2.4441875415723000
2008-05-16,2.4287765230252000
2007-04-20,2.4195240410328000
2006-04-21,2.3670625483824000
2005-06-28,2.2632440155586000
2005-05-11,1.8105952124469000
2004-03-23,1.0924112659990000
2003-06-06,1.0804330722929000
2002-09-17,1.0423896542544000
2002-06-07,1.0294887921968000
2001-06-15,1.0073206442167000
1999-09-09,1.0000000000000000
1900-01-01,1.0000000000000000
