date,hfq_factor
2023-06-02,8.4667608561539000
2022-06-22,8.3962045156859000
2021-06-23,8.3329562707467000
2020-06-17,8.3027205803593000
2019-06-12,8.2130583710682000
2018-05-16,8.1232981702915000
2017-06-06,8.0311972840070000
2015-07-09,7.9415633857480000
2014-06-12,7.8692852206900000
2014-05-13,7.5319641278478000
2013-06-18,7.4403343939323010
2012-06-11,7.3793979943096000
2010-06-07,7.3540217976304000
2009-04-29,7.3194958736979010
2008-04-25,4.8796639157986000
2007-06-11,3.0300053872225000
2006-06-19,3.0098858295384000
2006-03-13,2.9299419828043000
2005-06-27,2.2538015252341000
2004-07-06,2.1877076388636000
2003-08-15,2.1208052645864000
2002-07-05,2.0795042857240000
2001-08-02,2.0507818508383000
2001-04-24,2.0355838926170000
2000-07-06,2.0084789140202000
1999-08-18,1.9819292918917000
1999-07-16,1.8297274979356000
1997-09-01,1.8000000000000000
1997-05-16,1.0000000000000000
1900-01-01,1.0000000000000000
