date,hfq_factor
2023-06-19,4.8429868458601000
2022-07-13,4.7772251053460000
2021-07-13,4.7007759126929000
2020-07-10,4.6461157276616000
2019-07-08,4.5546824690346000
2018-07-09,4.4705960234524000
2017-07-11,4.4147833390148000
2016-07-07,4.3533645390841000
2015-07-13,4.3019913441457000
2014-07-11,4.2584368988759000
2013-07-11,4.1694227496519000
2012-06-18,4.0372508469252000
2011-06-14,3.0553597244161000
2010-07-07,3.0107652330255000
2009-06-04,2.9676516497364000
2008-05-16,2.8977560269751000
2007-04-26,2.8597549345851000
2006-05-16,2.8190394345377000
2006-03-21,2.1377455832559000
2005-04-29,1.6701137369187000
2004-06-11,1.6293394757634000
2003-06-06,1.2442095946359000
2002-06-17,1.0228394203033000
2001-06-25,1.0084817642070000
2000-10-26,1.0000000000000000
1900-01-01,1.0000000000000000
