date,hfq_factor
2023-12-20,8.0718364969082000
2023-06-30,7.9797645517679010
2022-12-27,7.8591118863223000
2022-06-30,7.7602673336494000
2021-06-25,7.6774083216016990
2020-06-24,7.6057851796328000
2019-06-28,7.5179666020247010
2018-06-15,7.4082624654995010
2017-07-07,7.3046110606962000
2016-07-01,7.1958861269953000
2015-07-17,7.0437697482282000
2014-06-25,6.2921007197062000
2013-06-07,5.5671314820697000
2012-07-05,5.3899252092173000
2011-07-01,5.3066362157075000
2010-07-05,4.7720316351912000
2009-07-01,4.7277423378251000
2008-06-16,4.6908173317949000
2007-07-13,4.6645846520880000
2006-05-25,4.6360351263692000
2006-05-24,4.0035489497250000
2006-05-19,3.9516152923657000
2005-08-05,1.9693232101928000
2004-07-01,1.6263206298070000
2003-07-14,1.2399285792529000
2002-07-25,1.1184357541899000
2001-08-27,1.0000000000000000
1900-01-01,1.0000000000000000
