date,hfq_factor
2015-07-01,4.1734833480538000
2014-07-04,4.1501533169156000
2013-06-26,4.0041680243608000
2012-06-26,3.8253621450592000
2011-06-23,3.8080056924954000
2010-07-13,3.7911561097852000
2009-07-01,3.7755930715677000
2006-06-20,3.7464604089785000
2005-08-23,2.9269221945144000
2003-06-17,2.8784632177841000
2002-07-05,2.8364418569405000
2001-06-19,2.8131923335230000
2001-01-03,2.7963971554124000
2000-07-11,2.3737393091257000
1999-06-01,2.3450709599817000
1998-07-22,1.5633806399878000
1998-03-11,1.2710411707218000
1997-08-26,1.0285383166739000
1996-12-03,1.0000000000000000
1900-01-01,1.0000000000000000
