date,hfq_factor
2023-04-28,7.8873534786440000
2022-06-09,7.8390589669654000
2021-05-19,7.8031514538044000
2020-06-09,7.7907037545760000
2019-05-24,3.8895070375717000
2018-05-03,3.8791384749924000
2017-05-10,3.8639276585039000
2016-04-27,3.8359027978801000
2016-04-12,3.3425192358629000
2015-04-28,3.3173969567509000
2014-06-27,3.3043074801223000
2013-06-26,3.2880100326247000
2007-01-19,3.2805270785223000
2001-08-27,2.8526322421933000
1999-07-12,2.8415840925334000
1998-11-05,2.8204727694090000
1997-05-20,2.5200000000000000
1997-03-10,1.8000000000000000
1996-12-18,1.0000000000000000
1900-01-01,1.0000000000000000
