date,hfq_factor
2020-06-02,3.1340569481323000
2019-06-19,3.1206060599429000
2018-06-07,3.0757052533250000
2016-06-17,3.0442287375746000
2015-06-12,3.0293352506002000
2013-06-03,3.0223229004831000
2012-05-24,2.9992517333038000
2011-05-20,2.9623605680725000
2010-05-28,2.9333415257730000
2009-05-21,2.2286238986006000
2006-06-07,2.1644600627484000
2006-05-19,2.1204868334826000
2005-06-09,1.6064294193050000
2004-05-27,1.5637336207853000
2003-05-23,1.5530377683859000
2002-05-24,1.5333909050509000
2001-04-26,1.5141150922910000
2000-05-18,1.0000000000000000
1900-01-01,1.0000000000000000
