date,hfq_factor
2023-05-30,4.3218588814086000
2022-05-30,4.2123380910416000
2021-05-31,4.0370944416454000
2020-05-29,3.8374742736821000
2019-05-31,3.6889832357779000
2018-05-31,3.5593936607505000
2017-05-26,3.4732477195662000
2016-05-27,3.4586848360461000
2015-06-05,3.4505467540789000
2014-05-22,3.4099520863838000
2013-05-20,3.3264609914853000
2012-05-21,3.3058253773942000
2010-06-09,1.6186514860295000
2009-05-25,1.6042378485760000
2008-04-01,1.5875756357740000
2007-06-06,1.5693043049275000
2006-08-15,1.5457175668775000
2006-06-06,1.0719261906224000
2005-05-23,1.0522698423836000
2004-05-24,1.0161507402423000
2003-08-29,1.0000000000000000
1900-01-01,1.0000000000000000
