date,hfq_factor
2023-06-28,13.8668866965933000
2022-06-24,13.7102206068473000
2021-06-25,9.7099136022135000
2020-06-30,9.4296588409889000
2019-06-14,9.2497312855555020
2018-06-15,8.9588510484784000
2017-06-14,8.7965097212535000
2016-05-30,8.7061656297066000
2015-06-19,8.6007069128374000
2014-06-19,8.5398598977856000
2013-05-09,4.2112056370538000
2012-06-21,4.1384552928796000
2011-05-25,4.1199138265137000
2010-05-13,4.1109496972132000
2008-06-10,3.1327702198912000
2006-06-13,3.0575084728668000
2006-05-19,2.0506428389449000
2004-05-25,1.9343492942032000
2003-06-10,1.9056071055820000
2002-06-11,1.1827507719591000
2001-06-19,1.1744449378863000
2000-10-30,1.1691065518050000
2000-06-07,1.0345341734404000
1998-11-13,1.0261437908497000
1997-05-15,1.0000000000000000
1900-01-01,1.0000000000000000
