date,hfq_factor
2017-08-21,11.7683443426331010
2016-07-21,11.7201792225405000
2014-09-26,11.6692956658580000
2013-05-24,11.6057604807444000
2012-07-16,11.4489258796532990
2010-04-19,11.3128990375188000
2006-11-13,11.2487669568072000
1999-07-12,9.1453389892742000
1998-09-29,8.9294073742496000
1997-07-21,6.3781481244640000
1997-04-14,5.4460619409178000
1996-07-03,2.7230309704589000
1995-08-30,1.8948495820722000
1994-07-19,1.4108293940696000
1994-05-25,1.0000000000000000
1900-01-01,1.0000000000000000
