date,hfq_factor
2023-06-29,3.1756160175662000
2022-07-04,3.1408676356111000
2021-06-17,3.1048190411569000
2020-06-17,3.0669763714032000
2019-06-14,3.0319382140445000
2018-06-15,3.0195460960034000
2017-06-09,2.9976653271918000
2016-06-07,2.9910382115090000
2006-06-26,2.9860056177712000
2004-11-09,2.2451170058430000
2004-06-08,1.1225585029215000
2003-06-23,1.1089682062759000
2003-03-25,1.0978220503565000
2002-04-16,1.0624627511886000
2001-04-17,1.0334138721404000
2000-05-12,1.0174825174825000
1999-06-16,1.0000000000000000
1900-01-01,1.0000000000000000
