date,hfq_factor
2023-06-26,6.0855934491766000
2022-06-22,5.8880092462813000
2021-06-21,5.7127708758563000
2020-06-19,5.5686909042079000
2019-06-20,5.4338557733554000
2017-06-28,5.3594193928985000
2016-06-22,4.8544952349788000
2014-05-14,3.2363301566525000
2013-07-09,2.6969417972104000
2006-07-27,2.6223375981175000
2002-05-27,1.9002446363170000
2001-07-04,1.8925074838890000
2000-12-22,1.8813521630702000
1999-07-09,1.5658164282804000
1998-07-27,1.5484954500914000
1997-07-15,1.5330875351651000
1995-01-04,1.2775729459710000
1993-06-28,1.1010194624652000
1992-10-12,1.0000000000000000
1900-01-01,1.0000000000000000
