date,hfq_factor
2022-07-15,295.3158182636435000
2020-07-16,289.3934956209582000
2019-06-18,285.6351385349717000
2018-06-15,214.2941685115172000
2017-06-30,161.6918272943344200
2016-07-05,123.1237922314428900
2015-07-15,121.2913332400463800
2014-08-18,119.0570192066772000
2013-07-25,115.4437561048053000
2012-08-08,111.8794548871613000
2011-06-28,109.2531766034252000
2010-06-10,107.3386933685520000
2009-07-14,105.5847931501116100
2008-07-01,104.5687406097737000
2006-07-31,79.8299588433899000
2006-02-27,77.9905588700398900
2005-06-22,62.3924470960318940
1998-02-09,60.7612720085538950
1997-08-06,53.1106464225910000
1997-07-04,40.8543434019931000
1996-03-27,40.1182291064617050
1995-10-19,33.4318575887181000
1994-05-09,20.9668246445498000
1993-05-17,17.4723538704581000
1992-12-10,10.0000000000000000
1992-12-03,1.0000000000000000
1900-01-01,1.0000000000000000
